edgeID,AC,RB,BB,RBB
5206,1,1,0,1
5208,1,1,0,1
5210,0,0,1,0
5211,0,0,0,0
5212,0,1,0,0
5213,0,1,0,0
5225,3,4,5,5
5236,1,0,1,3
5241,0,0,2,2
5251,2,4,4,1
5254,9,6,9,9
5258,7,3,9,9
5259,3,3,1,1
5261,1,0,1,1
5263,0,0,0,0
5265,1,4,4,1
5267,1,3,4,1
5274,1,0,0,0
5275,1,0,0,0
5302,2,1,2,1
5303,0,1,1,4
5304,0,0,1,1
5322,35,7,54,14
5338,0,0,0,0
5341,0,0,0,0
5342,0,0,0,0
5350,12,19,19,18
5351,0,0,4,2
5352,11,18,14,17
5356,0,0,0,0
5357,4,9,6,6
5368,9,8,12,12
5369,0,0,0,0
5370,10,9,13,13
5372,0,0,0,0
5373,0,0,0,0
5374,0,0,1,0
5375,2,2,2,2
5376,2,2,1,2
5377,3,3,4,3
5378,5,5,3,5
5384,1,1,1,1
5385,1,1,1,1
5386,0,0,0,0
5387,3,3,4,3
5388,2,2,3,2
5398,3,4,6,4
5399,3,3,4,3
5400,4,4,12,9
5401,4,5,14,10
5402,3,4,6,4
5404,0,0,0,0
5405,0,0,0,0
5406,0,0,2,2
5409,0,0,0,0
5411,4,5,14,10
5418,0,0,1,1
5419,0,0,1,1
5423,1,1,1,0
5424,0,0,1,0
5427,2,2,1,0
5431,11,15,7,8
5447,1,1,3,2
5472,1,1,1,1
5473,1,0,0,0
5474,1,1,1,1
5475,0,0,0,0
5476,0,0,0,0
5479,1,0,0,0
5484,0,0,0,0
5485,1,0,0,0
5486,0,0,0,0
5489,0,0,0,0
5494,4,5,6,5
5509,2,2,1,1
5515,1,2,2,2
5516,0,0,2,2
5518,9,15,11,19
5519,8,15,10,18
5520,0,0,0,0
5521,0,1,0,0
5523,6,5,5,2
5525,8,14,11,18
5526,6,5,6,2
5530,1,1,1,1
5531,1,1,1,1
5532,8,14,11,18
5533,7,13,10,17
5535,0,0,1,1
5536,1,1,2,2
5537,6,12,9,16
5539,10,9,13,13
5540,10,9,13,13
5543,10,9,13,14
5545,0,0,0,0
5585,2,2,0,0
5586,0,0,0,0
5587,3,3,1,1
5591,18,29,41,19
5597,0,2,0,2
5633,3,3,11,8
5649,0,0,2,7
5654,4,2,4,4
5662,0,0,4,1
5663,0,0,0,1
5668,21,12,17,33
5676,10,9,18,15
5677,1,12,11,15
5681,0,2,0,0
5683,3,2,4,2
5684,0,0,0,0
5685,1,2,1,3
5686,1,2,1,3
5687,5,5,3,5
5688,0,0,0,0
5701,3,3,8,11
5702,3,3,8,11
5706,0,2,0,2
5707,0,0,0,0
5708,1,3,1,3
5721,25,17,20,18
5723,10,10,15,9
5724,26,18,24,10
5729,30,12,31,11
5730,31,13,30,13
5731,2,2,1,10
5732,0,2,1,9
5733,2,0,4,1
5734,5,3,7,3
5735,3,3,3,2
5739,9,7,23,16
5741,1,0,2,1
5743,0,0,1,0
5745,1,1,2,1
5747,10,8,13,14
5748,1,1,0,1
5752,0,1,0,2
5754,6,5,3,6
5755,5,4,2,6
5758,11,9,14,16
5760,6,10,7,13
5762,5,7,4,7
5763,12,10,15,17
5764,16,20,23,29
5765,6,10,7,13
5766,3,3,3,0
5768,5,7,4,7
5770,0,0,0,0
5771,0,0,2,1
5783,13,19,7,10
5785,13,19,7,10
5786,0,0,0,0
5790,14,20,8,11
5797,16,20,8,11
5798,15,19,7,10
5800,0,0,0,0
5807,0,0,1,1
5808,0,0,1,1
5809,0,0,0,0
5815,9,6,5,3
5816,9,6,6,4
5821,2,7,7,9
5822,2,7,7,9
5833,0,0,0,0
5835,3,2,2,2
5836,0,0,1,0
5922,0,4,0,3
5946,6,8,7,8
5953,0,0,0,0
5955,0,0,3,2
5956,0,1,0,1
5957,1,0,1,4
5958,1,1,1,5
5959,4,0,5,1
6006,34,37,25,27
6007,53,71,23,36
6009,23,37,13,16
6042,0,0,1,0
6067,7,14,6,8
6069,20,23,15,9
6092,0,2,1,1
6093,20,32,18,14
6096,13,9,12,16
6106,1,1,0,1
6108,13,19,8,10
6115,7,12,12,10
6122,5,3,4,3
6123,5,2,3,2
6124,1,2,2,2
6125,0,0,0,0
6127,6,2,3,2
6129,15,8,16,9
6130,7,4,4,4
6131,11,9,15,10
6135,2,4,0,7
6136,3,5,1,7
6140,0,0,0,1
6146,4,7,5,7
6158,1,5,1,6
6160,7,12,12,10
6169,14,9,11,11
6171,0,0,0,0
6172,14,9,11,11
6173,3,1,0,0
6175,16,13,10,3
6176,3,2,3,2
6180,2,1,0,0
6213,1,1,1,1
6217,3,2,2,1
6220,2,3,1,2
6271,9,15,18,7
6272,3,9,11,23
6273,6,16,17,22
6274,13,19,8,10
6286,21,11,25,35
6290,7,21,25,37
6295,6,11,25,9
6296,0,10,16,8
6297,6,1,11,1
6300,8,29,40,35
6301,13,21,22,40
6306,0,2,0,2
6313,0,1,3,4
6314,2,3,5,7
6315,1,1,1,2
6329,8,5,3,7
6330,8,5,3,7
6331,1,0,2,1
6332,1,0,2,1
6342,1,4,5,2
6343,6,19,16,21
6344,5,17,11,19
6355,5,17,11,19
6356,5,17,10,18
6357,2,5,2,4
6372,0,0,0,0
6373,0,0,0,0
6374,0,0,0,0
6375,36,24,36,16
6376,28,17,12,9
6377,27,17,44,25
6378,13,4,16,14
6379,15,21,5,15
6380,8,5,6,4
6381,21,11,6,6
6386,4,6,10,6
6387,6,4,3,4
